train_id,brake_pad_wear_pct,door_cycles,hvac_pressure_psi,traction_motor_temp_c,mileage_km,days_since_ibl,past_30d_delays,past_30d_faults,brake_risk,door_risk,hvac_risk,traction_risk,next_day_failure_prob,failure_event
KM-111,50.96,7704,69.48,77.94,152806.1,39,2,1,0.3597,0.1099,0.0585,0.2268,0.2104,1
KM-114,21.16,21134,49.83,87.98,160032.9,61,2,1,0.1448,0.2158,0.6982,0.5138,0.347,0
KM-105,14.74,49049,67.0,65.81,125800.7,100,0,0,0.0217,0.4801,0.15,0.0,0.1576,0
KM-108,64.82,16648,69.99,81.58,163858.0,102,1,1,0.4702,0.1749,0.153,0.3309,0.3051,1
KM-114,11.77,17035,73.67,70.32,138864.4,173,4,0,0.2138,0.0983,0.2595,0.009,0.1531,0
KM-119,93.88,7285,54.77,60.97,82131.1,35,0,0,0.8813,0.0275,0.4617,0.0,0.4077,0
KM-112,28.15,51218,72.03,68.52,81001.1,163,2,0,0.1792,0.5123,0.2445,0.0,0.2397,0
KM-122,21.32,18259,56.38,72.27,162491.3,26,3,2,0.1954,0.269,0.3838,0.0649,0.2254,0
KM-111,34.9,49258,60.07,47.25,70533.6,112,2,1,0.2218,0.5631,0.3653,0.0,0.2915,0
KM-115,68.07,6538,43.39,76.22,97539.1,105,3,3,0.6134,0.2634,1.0,0.1776,0.516,0
KM-113,57.66,49033,60.15,103.62,175504.9,57,3,1,0.4825,0.5598,0.2794,0.9607,0.5568,0
KM-107,57.73,18881,56.06,71.6,110798.5,45,2,0,0.4333,0.1147,0.4253,0.0458,0.2745,0
KM-118,29.74,41278,65.28,49.83,117606.3,147,2,0,0.1884,0.3706,0.2205,0.0,0.2027,0
KM-112,39.09,79868,55.62,95.9,64131.1,116,0,0,0.1528,0.9975,0.5491,0.7399,0.5607,1
KM-112,26.93,20290,51.51,94.16,33122.4,80,2,0,0.1725,0.1277,0.6597,0.6902,0.3623,0
KM-115,84.01,55863,61.38,88.13,59786.9,84,1,1,0.7558,0.6635,0.2708,0.518,0.5882,1
KM-111,85.78,66047,62.86,55.29,70034.8,8,5,3,0.9858,0.9901,0.0976,0.0,0.6121,0
KM-105,7.16,53762,45.64,56.23,81353.5,131,2,0,0.1051,0.5509,0.971,0.0,0.3687,0
KM-103,32.44,21994,47.35,55.37,117071.1,111,1,0,0.1552,0.1442,0.8724,0.0,0.2648,0
KM-119,58.09,11884,67.14,72.32,115262.8,119,2,0,0.4374,0.0573,0.1785,0.0664,0.2164,0
KM-121,56.52,21614,42.23,102.83,114246.1,117,1,1,0.3694,0.2204,1.0,0.9381,0.572,0
KM-115,53.22,64196,40.14,56.84,91832.5,106,1,0,0.3333,0.7188,1.0,0.0,0.4963,0
KM-120,88.77,60413,51.91,89.51,158446.9,152,2,1,0.888,0.7362,0.7515,0.5573,0.7566,1
KM-124,25.73,61494,53.63,58.8,42715.2,16,1,2,0.1162,0.8339,0.4789,0.0,0.3449,0
KM-109,10.81,72442,55.79,102.24,88244.7,165,2,0,0.1117,0.8617,0.6158,0.9212,0.5619,0
KM-101,10.28,44087,46.89,87.34,106076.1,116,1,1,0.0606,0.4891,0.8984,0.4956,0.4223,0
KM-112,37.83,54100,48.07,75.5,120442.3,39,1,3,0.1931,0.7961,0.7358,0.1573,0.4452,1
KM-118,53.65,19160,59.38,65.15,164375.0,52,2,0,0.3878,0.1172,0.3029,0.0,0.2256,0
KM-121,60.31,73364,43.76,47.88,142359.6,61,1,3,0.4137,1.0,0.9412,0.0,0.583,0
KM-117,54.51,43040,66.27,97.72,120935.3,141,3,1,0.4472,0.4746,0.2115,0.7919,0.4758,1
KM-104,66.27,3812,59.59,69.95,160453.4,58,3,2,0.5892,0.1704,0.3032,0.0,0.3095,1
KM-119,49.84,51442,44.04,54.55,136420.3,56,0,1,0.2484,0.5956,0.9226,0.0,0.4203,0
KM-103,38.22,62387,53.35,65.83,152237.9,154,1,2,0.1961,0.8487,0.6971,0.0,0.4202,0
KM-101,93.66,41510,54.55,71.21,146603.9,75,1,0,0.9272,0.3738,0.5306,0.0345,0.531,0
KM-101,12.33,38924,61.53,75.13,7962.9,166,1,0,0.0652,0.3394,0.3878,0.1467,0.2146,0
KM-106,29.27,9151,71.48,54.5,165033.1,26,2,1,0.1857,0.1187,0.039,0.0,0.1025,0
KM-125,87.62,53418,49.87,90.87,23670.8,77,0,1,0.7677,0.6256,0.7207,0.5963,0.6885,0
KM-107,44.43,46076,74.57,64.98,107432.8,146,1,0,0.2474,0.4371,0.219,0.0,0.2397,0
KM-124,59.49,74366,56.94,63.6,167827.7,42,5,0,0.6039,0.8962,0.3853,0.0,0.5125,0
KM-121,8.21,67355,55.4,55.51,174471.9,59,2,2,0.1067,0.9325,0.4724,0.0,0.365,0
KM-105,48.93,15699,69.98,56.61,47329.8,65,0,2,0.2394,0.2469,0.0975,0.0,0.165,1
KM-108,87.42,1388,50.54,59.71,118780.2,84,0,1,0.7642,0.0823,0.7044,0.0,0.4289,1
KM-110,86.24,9209,55.63,84.95,150866.6,63,2,2,0.8438,0.1991,0.4692,0.4272,0.5244,1
KM-109,66.01,8461,73.04,84.53,88316.6,106,1,0,0.4858,0.0344,0.159,0.4151,0.2934,1
KM-108,57.89,72827,54.97,78.97,127955.2,63,2,1,0.4352,0.9486,0.4957,0.2561,0.5398,0
KM-102,72.5,19579,47.96,98.42,155772.1,47,2,3,0.6256,0.3611,0.7519,0.8121,0.622,0
KM-115,63.22,5069,46.31,100.8,121126.1,3,1,1,0.4497,0.0959,0.7522,0.8799,0.5078,0
KM-109,92.67,45659,63.43,93.73,106181.2,29,2,0,0.9588,0.4312,0.1061,0.6779,0.6002,0
KM-125,61.59,34581,67.87,99.28,123134.1,38,1,2,0.4294,0.4442,0.057,0.8364,0.44,0
KM-111,90.71,45857,66.72,55.03,49256.8,45,1,1,0.8729,0.514,0.0675,0.0,0.4475,0
KM-118,32.43,12191,44.56,64.23,38904.2,32,2,1,0.2052,0.1395,0.8655,0.0,0.2798,0
KM-102,69.33,35604,67.94,49.11,41768.5,113,0,0,0.4807,0.2969,0.1695,0.0,0.2764,0
KM-114,80.91,59271,72.94,81.65,111983.9,88,4,2,0.8547,0.7977,0.132,0.3328,0.5915,0
KM-109,30.22,39635,53.67,66.04,80529.2,25,3,1,0.2413,0.4287,0.4908,0.0,0.2898,0
KM-105,90.22,53515,71.0,87.77,101747.0,149,3,2,0.9639,0.7071,0.2235,0.5077,0.6604,1
KM-105,30.09,55497,73.13,94.07,168722.1,111,2,1,0.1906,0.6578,0.1665,0.6876,0.402,0
KM-110,66.14,64818,48.09,103.76,91975.5,143,1,0,0.4874,0.7293,0.8909,0.9645,0.724,0
KM-101,86.43,34370,73.92,58.4,43568.2,90,2,4,0.847,0.6016,0.135,0.0,0.4739,1
KM-102,54.86,45401,67.1,45.03,93379.7,67,2,1,0.401,0.5075,0.1005,0.0,0.2873,0
KM-125,26.64,7607,69.6,48.39,108603.4,5,2,4,0.171,0.3493,0.0075,0.0,0.1487,0
KM-116,6.42,46820,48.26,86.55,56184.6,101,0,1,0.0041,0.5277,0.8213,0.4729,0.3922,0
KM-113,64.75,30590,42.09,73.33,95433.1,116,1,0,0.4693,0.2364,1.0,0.0952,0.4424,0
KM-121,22.91,18615,74.45,75.88,134829.4,85,1,2,0.1025,0.2722,0.1275,0.1679,0.163,0
KM-102,71.36,32989,41.61,79.79,139005.7,133,1,2,0.5593,0.4248,1.0,0.2798,0.5579,0
KM-123,72.85,67430,55.21,86.5,146938.8,50,5,1,0.7806,0.8538,0.4665,0.4715,0.6743,0
KM-115,87.95,11655,63.55,66.7,106501.2,143,1,0,0.8234,0.0556,0.2726,0.0,0.3566,1
KM-125,77.01,68151,59.21,99.37,164727.2,167,1,1,0.643,0.8663,0.4822,0.8391,0.7059,0
KM-122,57.9,29693,74.3,53.78,56762.6,160,2,0,0.4352,0.2261,0.24,0.0,0.2568,1
KM-103,52.65,21010,56.2,58.26,134277.9,96,2,4,0.3772,0.4546,0.496,0.0,0.3449,0
KM-106,42.73,66796,45.46,60.26,161080.2,35,1,1,0.2326,0.8429,0.834,0.0,0.459,0
KM-110,72.59,63052,73.31,64.99,97291.1,56,3,0,0.677,0.6997,0.084,0.0,0.4287,0
KM-120,80.06,16373,72.12,66.55,154839.7,15,3,1,0.7909,0.1726,0.0225,0.0,0.3245,0
KM-106,43.07,56119,62.32,102.27,125005.2,65,0,0,0.1855,0.5875,0.2047,0.922,0.4372,0
KM-112,34.23,77418,55.82,45.54,143692.9,158,0,1,0.1172,1.0,0.6044,0.0,0.4119,0
KM-109,87.32,25124,72.7,54.88,100029.2,76,1,0,0.8125,0.176,0.114,0.0,0.3512,0
KM-105,46.85,69260,55.52,80.86,10616.5,75,1,1,0.2695,0.8855,0.4916,0.3102,0.4761,0
KM-125,53.21,42456,61.73,95.82,48156.2,110,1,0,0.3331,0.3866,0.2956,0.7378,0.4199,0
KM-123,47.02,43162,57.25,59.27,21928.3,115,2,0,0.3211,0.3963,0.4826,0.0,0.308,0
KM-122,35.63,56443,41.05,62.43,111490.8,133,0,0,0.1269,0.5926,1.0,0.0,0.3926,0
KM-123,18.13,34025,45.91,64.58,58033.2,122,3,1,0.1829,0.3574,0.9465,0.0,0.3426,0
KM-108,65.84,69907,47.76,69.94,65272.8,129,1,2,0.4835,0.9769,0.8832,0.0,0.5901,1
KM-113,94.72,38333,61.44,49.74,132179.3,119,2,4,0.9971,0.6517,0.321,0.0,0.5761,1
KM-102,62.0,79802,74.8,79.04,35415.3,103,1,0,0.4344,0.9963,0.1545,0.2584,0.4837,0
KM-113,70.26,9513,50.6,58.26,122284.9,126,4,3,0.6937,0.281,0.7649,0.0,0.466,0
KM-115,44.1,62262,49.5,94.63,37733.3,138,1,3,0.2445,0.9266,0.8269,0.7037,0.6233,1
KM-115,15.72,63473,51.33,80.14,57765.0,124,1,0,0.0747,0.7067,0.7327,0.2896,0.4073,0
KM-121,35.47,9985,53.53,77.15,118564.8,129,2,1,0.2258,0.1241,0.6524,0.2042,0.2814,1
KM-125,33.86,46777,50.31,50.41,41126.8,168,0,2,0.1147,0.6071,0.8395,0.0,0.3598,0
KM-120,12.53,77037,49.42,100.55,55706.4,132,1,2,0.0657,1.0,0.8211,0.8729,0.6118,0
KM-106,16.96,32586,67.87,60.14,15244.7,13,2,2,0.1288,0.42,0.0195,0.0,0.154,0
KM-122,82.77,71880,43.97,57.73,113737.2,118,1,1,0.735,0.9317,1.0,0.0,0.6902,1
KM-122,15.95,1860,72.86,104.48,97165.5,137,4,1,0.2254,0.0835,0.2055,0.9853,0.3379,1
KM-106,58.75,58470,47.74,67.79,138602.9,113,1,0,0.3951,0.6248,0.8597,0.0,0.4664,1
KM-109,74.45,29853,42.87,63.62,65100.5,4,1,2,0.6043,0.388,0.8914,0.0,0.4867,0
KM-125,15.82,4371,51.32,73.71,94647.0,51,2,0,0.125,0.0128,0.6238,0.1061,0.1929,0
KM-115,48.69,1783,73.29,98.37,85033.9,148,1,1,0.2871,0.0833,0.222,0.8107,0.3279,0
KM-115,54.16,76567,74.39,45.74,160071.0,44,1,1,0.3434,1.0,0.066,0.0,0.3834,0
KM-121,88.59,46221,66.63,81.44,112732.6,139,1,0,0.8347,0.4392,0.2085,0.3268,0.509,0
KM-106,37.29,4801,72.31,45.3,142509.9,125,0,1,0.1391,0.0947,0.1875,0.0,0.1099,0
KM-104,13.42,74111,64.66,72.27,85496.2,49,1,0,0.068,0.8916,0.0873,0.0648,0.2771,0
KM-119,13.64,26391,56.43,88.88,85069.0,179,3,1,0.1686,0.2695,0.6113,0.5393,0.3565,0
KM-105,74.3,22593,48.75,45.29,74406.8,136,1,0,0.6021,0.1501,0.8538,0.0,0.419,0
KM-104,38.0,78604,72.51,65.21,50039.5,28,3,0,0.2944,0.9739,0.042,0.0,0.3549,0
KM-120,15.75,38697,60.1,58.31,75587.5,159,2,1,0.1248,0.4164,0.4344,0.0,0.2347,0
KM-120,50.66,9491,66.86,73.99,170280.9,38,6,2,0.5567,0.2009,0.057,0.1139,0.2792,0
KM-105,94.77,79702,63.86,63.26,134332.1,64,1,1,0.9482,1.0,0.1418,0.0,0.6102,0
KM-115,81.38,56746,42.32,72.45,134101.1,39,2,1,0.7622,0.6774,0.9658,0.0699,0.6433,0
KM-110,59.99,22249,41.85,66.92,13285.2,26,0,0,0.3599,0.1467,0.965,0.0,0.3556,1
KM-117,86.29,12964,46.77,49.85,132665.0,140,1,1,0.7946,0.1452,0.9392,0.0,0.5023,0
KM-121,76.84,27896,62.74,70.33,64797.2,114,0,0,0.5904,0.2059,0.2614,0.0094,0.3123,0
KM-105,43.93,55222,55.39,86.95,35560.6,18,0,1,0.193,0.6535,0.4115,0.4843,0.4101,0
KM-113,91.52,12106,60.02,70.22,15148.7,106,1,3,0.8875,0.2989,0.3582,0.0062,0.4582,0
KM-121,87.09,16205,43.4,99.16,82912.1,69,1,0,0.8084,0.0912,0.9676,0.8332,0.6659,0
KM-114,48.6,63025,56.17,55.84,135381.4,163,1,1,0.2862,0.7793,0.5978,0.0,0.4145,0
KM-113,10.24,17847,48.58,78.65,100078.5,143,3,0,0.1605,0.1054,0.8714,0.247,0.3062,0
KM-123,25.8,40986,44.32,73.04,170996.0,99,1,1,0.1166,0.4467,0.9759,0.0868,0.365,1
KM-104,48.72,40278,64.45,67.96,6941.2,24,0,0,0.2374,0.3572,0.058,0.0,0.184,0
KM-103,76.5,56180,54.91,104.28,31815.7,166,1,1,0.6352,0.6685,0.6526,0.9795,0.7159,1
KM-108,54.33,40237,63.91,84.33,102211.4,116,3,1,0.4452,0.4367,0.2175,0.4093,0.3903,0
KM-107,61.79,66032,53.87,86.42,134501.0,32,3,1,0.5318,0.8299,0.4932,0.469,0.586,0
KM-119,56.17,77891,67.3,92.18,32987.6,92,0,1,0.3155,1.0,0.138,0.6337,0.5148,0
KM-102,29.17,24557,46.38,74.27,65349.9,70,0,1,0.0851,0.2501,0.8496,0.122,0.2866,0
KM-119,92.46,46091,60.23,60.97,52871.8,35,0,1,0.855,0.5173,0.2434,0.0,0.4772,0
KM-102,48.51,14522,45.43,77.41,19107.0,91,0,0,0.2353,0.0773,0.9194,0.2116,0.3279,0
KM-124,54.23,46813,72.08,100.23,18612.4,97,6,2,0.5941,0.6076,0.1455,0.8637,0.5617,0
KM-105,49.21,63055,70.19,54.28,90405.8,13,2,2,0.3422,0.8598,0.0195,0.0,0.3386,0
KM-110,92.55,32245,71.82,99.68,105681.8,35,2,2,0.9565,0.4159,0.0525,0.848,0.6188,1
KM-122,76.16,64942,69.42,95.39,46363.8,141,0,1,0.58,0.8114,0.2115,0.7256,0.5933,0
KM-110,42.54,49906,63.6,53.0,62018.1,110,1,2,0.2309,0.6527,0.2211,0.0,0.2882,0
KM-107,56.95,13022,66.9,82.81,22754.9,138,1,0,0.3743,0.0657,0.207,0.3661,0.262,0
KM-109,34.56,22053,71.23,68.1,126083.9,15,1,0,0.1695,0.1447,0.0225,0.0,0.1,0
KM-116,52.98,69712,53.3,98.06,49129.9,18,3,1,0.4307,0.8934,0.495,0.8018,0.6335,1
KM-112,53.09,79229,41.08,80.15,109031.2,176,4,2,0.4819,1.0,1.0,0.2901,0.6767,1
KM-117,43.78,74923,53.38,68.62,179811.4,115,4,1,0.3917,0.9863,0.6371,0.0,0.5111,1
KM-116,43.91,74569,57.2,49.02,160781.8,25,1,0,0.2428,0.8999,0.3497,0.0,0.3799,0
KM-124,34.84,63398,60.56,99.02,87805.3,4,2,1,0.2214,0.7855,0.1837,0.8292,0.4764,0
KM-122,34.38,13464,72.47,96.5,56631.5,166,1,0,0.1682,0.069,0.249,0.7573,0.2774,0
KM-115,53.82,7577,70.44,85.34,68478.4,48,2,1,0.3896,0.1091,0.072,0.4382,0.2657,0
KM-123,58.83,21185,53.01,54.89,41607.3,80,0,0,0.3461,0.1363,0.5995,0.0,0.2751,0
KM-123,14.91,74251,69.87,68.28,164935.4,118,1,0,0.0722,0.8942,0.177,0.0,0.2842,0
KM-121,46.3,64976,69.56,60.2,54050.7,81,2,2,0.3143,0.892,0.1215,0.0,0.3573,0
KM-113,56.12,68680,74.99,75.77,101506.7,44,2,1,0.415,0.8754,0.066,0.1647,0.4103,1
KM-105,49.02,33291,58.94,62.63,53332.2,97,0,2,0.2403,0.4284,0.388,0.0,0.2688,0
KM-123,21.64,65591,56.61,89.15,61990.7,19,1,3,0.0968,0.9824,0.3642,0.5471,0.4618,1
KM-111,20.99,79603,60.57,83.13,77011.9,44,1,1,0.0941,1.0,0.2432,0.3751,0.4066,0
KM-123,14.54,27403,58.98,59.55,38541.3,49,4,2,0.2212,0.3605,0.3143,0.0,0.2304,0
KM-102,85.47,78557,64.4,100.57,129588.7,113,1,0,0.7805,0.9731,0.1934,0.8734,0.7298,0
KM-101,14.46,35134,41.03,90.2,175131.9,48,0,2,0.0209,0.451,1.0,0.5772,0.4355,0
KM-115,49.38,70345,64.31,104.28,94304.7,166,2,1,0.3438,0.9045,0.2764,0.9793,0.5976,0
KM-113,58.8,6291,66.3,90.66,131463.0,165,1,1,0.3958,0.1021,0.2475,0.5902,0.3316,0
KM-105,61.29,25224,64.33,74.5,140960.0,22,2,1,0.4757,0.257,0.0598,0.1287,0.2685,1
KM-118,88.42,65752,73.7,71.49,51864.3,99,0,0,0.7817,0.7451,0.1485,0.0426,0.4981,0
KM-122,69.09,8053,73.89,92.0,44227.0,94,1,0,0.5274,0.0319,0.141,0.6286,0.3465,0
KM-121,84.93,18048,52.4,51.97,80199.5,68,1,1,0.7713,0.1872,0.6062,0.0,0.438,0
KM-114,54.48,46078,67.94,102.23,144222.6,177,2,0,0.3968,0.4371,0.2655,0.9207,0.4854,1
KM-124,38.71,12452,42.21,98.31,167926.4,138,2,0,0.2499,0.0614,1.0,0.8088,0.4646,1
KM-108,17.72,71854,60.03,73.34,89515.6,12,1,1,0.0814,0.9312,0.2168,0.0955,0.3238,0
KM-102,82.34,5177,43.13,58.94,43866.2,30,2,0,0.778,0.0165,0.9196,0.0,0.4603,0
KM-119,55.2,29943,68.85,66.75,138528.1,19,2,1,0.4047,0.309,0.0285,0.0,0.2246,0
KM-103,19.32,34062,54.3,88.2,38667.1,46,6,0,0.3373,0.2778,0.4968,0.5199,0.3909,0
KM-116,70.31,62032,45.2,68.0,17059.6,134,1,1,0.5444,0.7628,0.9928,0.0,0.5798,1
KM-119,73.58,27230,50.51,86.11,145965.4,137,1,0,0.5914,0.1986,0.7852,0.4603,0.5057,0
KM-103,79.46,26177,61.81,53.25,60832.4,111,1,1,0.6814,0.2672,0.2943,0.0,0.3642,0
KM-123,32.87,5114,64.08,65.94,75889.7,110,0,2,0.108,0.1762,0.2018,0.0,0.1222,0
KM-103,22.52,8787,69.11,64.78,108703.3,79,2,3,0.1507,0.2764,0.1185,0.0,0.1455,0
KM-123,77.92,30184,62.54,55.68,143450.4,76,1,0,0.6571,0.2318,0.2123,0.0,0.3304,0
KM-112,76.33,23622,50.35,46.02,39295.2,23,3,1,0.7326,0.2405,0.6205,0.0,0.4406,0
KM-112,28.32,67116,51.98,52.5,110004.8,131,3,2,0.2302,0.9284,0.7173,0.0,0.4561,0
KM-122,93.93,37030,72.6,52.08,15740.3,95,2,1,0.9822,0.3949,0.1425,0.0,0.471,1
KM-115,84.04,53203,51.85,60.35,35943.0,65,1,2,0.7563,0.7023,0.6236,0.0,0.565,0
KM-115,51.83,9884,64.46,87.89,138343.5,85,1,0,0.3186,0.0434,0.1492,0.5112,0.2545,1
KM-107,12.02,54796,64.54,73.88,49655.7,173,1,1,0.0645,0.6469,0.278,0.111,0.2621,1
KM-121,62.02,8111,56.52,54.36,6351.9,143,3,1,0.5346,0.1123,0.5535,0.0,0.3259,0
KM-123,71.07,67112,55.98,82.21,46930.8,11,0,1,0.5051,0.8484,0.3773,0.3489,0.5341,1
KM-120,65.82,63647,69.36,76.34,101693.8,113,1,1,0.4832,0.7896,0.1695,0.1811,0.4366,0
KM-103,24.22,79740,42.55,65.9,134060.2,174,0,0,0.0586,0.9951,1.0,0.0,0.4693,1
KM-120,60.2,59719,50.82,57.44,76579.7,44,1,0,0.4124,0.645,0.6333,0.0,0.4323,0
KM-106,39.01,61753,66.61,84.31,45651.3,60,4,0,0.3522,0.6782,0.09,0.4088,0.3926,1
KM-111,57.92,11589,40.6,79.93,159135.1,68,0,1,0.3355,0.1351,1.0,0.2836,0.4079,1
KM-106,42.78,44463,70.59,82.11,76043.3,92,1,1,0.233,0.4943,0.138,0.3459,0.3019,1
KM-119,20.94,46428,54.74,47.98,119608.1,122,2,0,0.1439,0.4421,0.5935,0.0,0.2796,0
KM-121,94.82,74250,49.88,50.06,125914.8,100,1,0,0.949,0.8941,0.7548,0.0,0.7066,1
KM-103,10.25,38236,69.68,67.83,55166.2,8,4,1,0.2105,0.4104,0.012,0.0,0.1787,0
KM-117,5.69,71628,73.86,50.34,88572.4,52,3,0,0.1532,0.8472,0.078,0.0,0.281,0
KM-109,16.87,22708,74.28,51.62,22800.7,42,1,3,0.0785,0.3912,0.063,0.0,0.1379,0
KM-125,60.52,73939,49.23,59.42,112416.1,152,1,1,0.4163,0.9685,0.8587,0.0,0.5596,0
KM-110,19.95,57997,47.61,98.91,58132.3,52,1,0,0.0898,0.6173,0.7736,0.826,0.5057,0
KM-105,90.48,74169,46.91,47.89,141793.6,43,1,1,0.8687,0.9727,0.7883,0.0,0.7049,1
KM-105,94.03,35985,49.62,76.93,16639.0,131,0,0,0.8842,0.3017,0.8119,0.198,0.5869,0
KM-115,70.71,11943,61.54,80.62,164661.8,144,1,0,0.55,0.0577,0.3546,0.3033,0.3385,0
KM-125,8.83,17505,58.39,96.25,111018.6,149,2,1,0.1078,0.1824,0.488,0.7501,0.3309,0
KM-110,55.83,13413,74.25,91.73,8511.7,45,0,0,0.3117,0.0687,0.0675,0.6208,0.2639,1
KM-120,92.51,65560,65.4,71.48,151344.6,114,2,0,0.9558,0.7419,0.171,0.0422,0.5626,0
KM-107,51.69,23594,62.39,71.75,19252.2,95,1,2,0.3172,0.3202,0.2471,0.0501,0.2505,0
KM-109,30.49,78599,43.2,102.74,80652.6,66,1,2,0.143,1.0,0.9711,0.9355,0.6814,0
KM-116,88.97,15058,61.4,51.4,103072.0,56,3,0,0.9415,0.0817,0.2281,0.0,0.3956,0
KM-115,59.57,24778,55.8,56.36,107336.4,176,3,0,0.5049,0.1724,0.6321,0.0,0.3462,0
KM-122,35.95,35073,46.99,68.99,34323.5,68,2,0,0.2293,0.2903,0.8222,0.0,0.3173,0
KM-115,54.27,17390,56.39,69.64,45773.6,150,2,1,0.3945,0.1813,0.5694,0.0,0.2973,0
KM-110,41.44,38929,62.91,50.08,171289.3,128,1,2,0.2218,0.4994,0.2757,0.0,0.2576,1
KM-102,93.9,35838,58.99,69.17,153948.2,158,0,1,0.8816,0.3798,0.4775,0.0,0.499,0
KM-124,46.29,12858,69.22,77.34,5794.1,156,1,0,0.2643,0.0644,0.234,0.2096,0.1973,0
KM-102,9.78,40020,52.11,69.98,144566.6,82,2,1,0.1096,0.4338,0.6387,0.0,0.2745,0
KM-115,48.55,54886,43.32,78.57,24738.7,112,1,0,0.2857,0.5683,1.0,0.2448,0.491,0
KM-118,82.9,65411,63.45,74.38,81490.0,90,1,4,0.7372,1.0,0.1968,0.1252,0.5724,0
KM-109,18.72,71313,43.55,45.13,13432.6,146,0,1,0.035,0.9216,1.0,0.0,0.4427,0
KM-105,90.36,52694,49.67,101.34,11307.2,136,2,1,0.9165,0.6146,0.8171,0.8955,0.817,0
KM-118,85.03,2662,67.93,89.82,109803.7,46,1,0,0.7731,0.0061,0.069,0.5663,0.3992,0
KM-119,29.53,74769,74.25,88.04,48835.2,74,2,2,0.1872,1.0,0.111,0.5153,0.4408,1
KM-113,36.23,26940,64.3,61.11,164747.2,1,0,3,0.1313,0.4354,0.0293,0.0,0.1607,0
KM-104,34.33,74361,48.09,96.49,86613.7,30,7,1,0.4678,0.9762,0.7216,0.7569,0.7035,1
KM-108,17.37,13922,71.56,93.34,17532.1,43,1,2,0.0802,0.2326,0.0645,0.6669,0.2325,0
KM-115,27.53,77685,62.79,87.97,39161.6,31,1,1,0.1258,1.0,0.1349,0.5133,0.4237,0
KM-123,9.72,11473,68.17,88.85,142702.3,40,1,2,0.0595,0.2143,0.06,0.5387,0.1941,0
KM-104,86.88,18757,49.85,50.77,86717.7,53,0,0,0.7549,0.1135,0.6854,0.0,0.4297,1
KM-111,63.19,42472,44.87,55.97,145591.1,105,1,1,0.4493,0.4668,0.9629,0.0,0.4665,0
KM-109,41.37,59860,59.29,99.76,107747.3,16,1,3,0.2212,0.8872,0.2523,0.8502,0.5197,0
KM-124,57.52,52576,47.36,61.54,104179.9,89,2,1,0.4309,0.6128,0.839,0.0,0.4718,0
KM-121,63.21,67881,67.65,67.54,179203.2,178,2,1,0.4995,0.8616,0.267,0.0,0.4436,0
KM-123,5.64,49343,46.35,83.39,18338.3,49,2,1,0.1032,0.5644,0.8197,0.3824,0.4176,1
KM-123,82.8,1455,57.2,81.03,29898.8,128,3,3,0.8355,0.2425,0.5041,0.3152,0.5169,0
KM-120,61.69,65263,52.42,93.72,166510.3,94,1,0,0.4305,0.7368,0.6443,0.6778,0.5993,1
KM-104,46.59,24830,53.39,87.62,123025.3,24,1,1,0.2671,0.2529,0.5005,0.5033,0.3575,0
KM-125,70.71,59248,43.43,85.79,56332.5,82,3,1,0.65,0.7173,0.9858,0.451,0.6942,1
KM-115,31.37,52274,46.2,90.53,165154.8,8,3,0,0.2484,0.5282,0.7641,0.5866,0.4891,0
KM-105,72.66,11046,54.27,69.64,161514.4,80,0,0,0.528,0.0513,0.5491,0.0,0.3074,0
KM-120,76.3,58483,69.75,50.61,12328.1,29,0,0,0.5822,0.625,0.0435,0.0,0.3687,0
KM-112,68.54,36902,59.48,95.09,76657.0,95,2,1,0.5697,0.3933,0.3631,0.7169,0.5137,0
KM-116,63.66,33332,51.59,67.27,85845.5,29,0,0,0.4052,0.2689,0.5799,0.0,0.3251,1
KM-122,90.53,73701,50.27,73.29,46223.3,90,3,1,0.9697,0.9643,0.724,0.0941,0.7441,0
KM-117,35.97,2026,56.88,56.35,169044.9,70,2,0,0.2294,0.004,0.4298,0.0,0.1672,1
KM-103,49.82,7604,68.37,47.17,104161.0,17,0,0,0.2482,0.0293,0.0255,0.0,0.0993,0
KM-114,36.05,72520,65.08,51.03,114297.6,48,1,0,0.18,0.8631,0.072,0.0,0.2932,0
KM-114,55.72,12865,65.59,61.24,145947.9,158,0,2,0.3105,0.2245,0.237,0.0,0.2122,0
KM-125,19.3,59788,57.5,86.85,69332.8,142,2,0,0.1373,0.6461,0.513,0.4813,0.4084,0
KM-110,43.47,44636,73.74,85.76,176999.3,159,3,0,0.339,0.4168,0.2385,0.4504,0.3606,0
KM-107,44.79,4911,67.24,96.07,52592.5,13,4,2,0.4006,0.1752,0.0195,0.745,0.3369,0
KM-107,94.93,50557,66.87,73.05,107715.4,120,3,0,1.0,0.5024,0.18,0.087,0.529,0
KM-121,27.03,24391,40.61,67.97,146540.2,111,0,1,0.073,0.2483,1.0,0.0,0.2877,0
KM-105,41.42,13468,53.73,75.72,138402.4,107,1,1,0.2216,0.1491,0.6114,0.1634,0.2698,0
KM-118,80.41,39325,41.3,77.4,83739.3,132,1,0,0.6966,0.3446,1.0,0.2113,0.5722,0
KM-112,67.17,60485,53.53,72.8,57545.1,172,3,1,0.6012,0.7374,0.717,0.0799,0.5541,1
KM-111,19.26,40032,46.27,63.48,100175.6,48,1,2,0.0871,0.514,0.8211,0.0,0.3232,0
KM-121,68.95,78764,50.46,45.43,95237.0,59,0,2,0.4755,1.0,0.67,0.0,0.5504,0
